age,moment,sim_value,label,n_individuals,sim_time,benchmark_value,simulation_error,education,n_data,data_value,data_se,denominator_note,simulation_error_to_data_se
60,hours_1,0.0826525198938992,N=10000,10000,3.043421745300293,0.08094524836828831,0.0017072715256108845,udd1,36987,0.0578581664,0.001213992275733719,Uses total age-cell frequency,1.4063281618320305
61,hours_1,0.08599850251363782,N=10000,10000,3.043421745300293,0.08129553596046746,0.00470296655317036,udd1,35482,0.0615523364,0.0012759194392775028,Uses total age-cell frequency,3.6859431782256125
62,hours_1,0.08117163856463468,N=10000,10000,3.043421745300293,0.08149436458443816,0.0003227260198034876,udd1,34081,0.0618233033,0.001304554595963407,Uses total age-cell frequency,0.2473840656436123
63,hours_1,0.0831151832460733,N=10000,10000,3.043421745300293,0.08124096500074848,0.001874218245324813,udd1,32751,0.0672651217,0.0013840819088407554,Uses total age-cell frequency,1.3541237937966935
64,hours_1,0.08284611141753999,N=10000,10000,3.043421745300293,0.07979846618720292,0.0030476452303370705,udd1,31813,0.0708515387,0.001438516628452891,Uses total age-cell frequency,2.1186027120275837
65,hours_1,0.08084868788386376,N=10000,10000,3.043421745300293,0.0818110498447729,0.0009623619609091388,udd1,31074,0.0767200875,0.0015098112513191968,Uses total age-cell frequency,0.6374054770543507
66,hours_1,0.12593262491521592,N=10000,10000,3.043421745300293,0.1268823242380981,0.0009496993228821637,udd1,30479,0.0778568851,0.0015347841985944811,Uses total age-cell frequency,0.6187836203629643
67,hours_1,0.11840441430049431,N=10000,10000,3.043421745300293,0.11935296719456363,0.0009485528940693239,udd1,30295,0.0827859383,0.0015831722227347964,Uses total age-cell frequency,0.5991470040011053
68,hours_1,0.11163007940214853,N=10000,10000,3.043421745300293,0.11034090683576399,0.0012891725663845416,udd1,29842,0.0816634274,0.0015852610123329443,Uses total age-cell frequency,0.8132241670962026
69,hours_1,0.10107015457788347,N=10000,10000,3.043421745300293,0.10092951228237397,0.00014064229550950214,udd1,29091,0.07679351,0.0015611058760430082,Uses total age-cell frequency,0.09009145226331046
70,hours_1,0.08724669336245601,N=10000,10000,3.043421745300293,0.09325191158053492,0.006005218218078909,udd1,28733,0.0722862214,0.0015277218102385834,Uses total age-cell frequency,3.9308322875491823
71,hours_1,0.08398461729313982,N=10000,10000,3.043421745300293,0.08468304579397791,0.0006984285008380942,udd1,28201,0.0690046452,0.0015093177043471182,Uses total age-cell frequency,0.46274452279098627
72,hours_1,0.07612148938874062,N=10000,10000,3.043421745300293,0.07614824296729755,2.6753578556928947e-05,udd1,27755,0.0658259773,0.001488476338116762,Uses total age-cell frequency,0.017973801713756427
73,hours_1,0.06823529411764706,N=10000,10000,3.043421745300293,0.0690647725968511,0.000829478479204046,udd1,27615,0.059967409,0.0014287510877519466,Uses total age-cell frequency,0.5805619231472854
74,hours_1,0.06544573121465122,N=10000,10000,3.043421745300293,0.06197446529489064,0.0034712659197605814,udd1,27541,0.0567880614,0.0013945796178282007,Uses total age-cell frequency,2.4891127587010304
75,hours_1,0.055926544240400666,N=10000,10000,3.043421745300293,0.05439970891274187,0.0015268353276587932,udd1,27329,0.0530206008,0.0013554413103115037,Uses total age-cell frequency,1.1264488665377184
76,hours_1,0.047247507585609014,N=10000,10000,3.043421745300293,0.04866172685797618,0.0014142192723671648,udd1,25186,0.0495116334,0.0013669336362937621,Uses total age-cell frequency,1.034592488485111
77,hours_1,0.04280796287980841,N=10000,10000,3.043421745300293,0.04358538810592783,0.00077742522611942,udd1,22442,0.0462971215,0.0014026611314735453,Uses total age-cell frequency,0.5542502096017355
78,hours_1,0.04042453566411737,N=10000,10000,3.043421745300293,0.0380011522636329,0.002423383400484473,udd1,19392,0.0436262376,0.001466818589881631,Uses total age-cell frequency,1.6521357291224643
79,hours_1,0.034238683127572014,N=10000,10000,3.043421745300293,0.034203371307731295,3.5311819840719294e-05,udd1,16359,0.03973348,0.0015271996622671755,Uses total age-cell frequency,0.023121940577368775
80,hours_1,0.028894691035683203,N=10000,10000,3.043421745300293,0.029938155840304247,0.0010434648046210443,udd1,13610,0.0368846436,0.0016155964375791274,Uses total age-cell frequency,0.6458697112408917
81,hours_1,0.027567067530064753,N=10000,10000,3.043421745300293,0.027679601244627077,0.00011253371456232397,udd1,11239,0.0344336685,0.0017199620651680767,Uses total age-cell frequency,0.06542802125774039
82,hours_1,0.027827116637063352,N=10000,10000,3.043421745300293,0.02794616335528574,0.00011904671822238894,udd1,7491,0.0288346015,0.0019334532639831167,Uses total age-cell frequency,0.06157206922971606
83,hours_1,0.03534923339011925,N=10000,10000,3.043421745300293,0.0398639127022652,0.004514679312145949,udd1,4499,0.0295621249,0.0025251878805889133,Uses total age-cell frequency,1.7878587755193307
84,hours_1,0.19898077368542968,N=10000,10000,3.043421745300293,0.19952216383551838,0.0005413901500886942,udd1,1982,0.0277497477,0.003689493305175329,Uses total age-cell frequency,0.14673834733058735
30,hours_2,0.0846,N=10000,10000,3.043421745300293,0.082324,0.0022760000000000002,udd1,2840,0.1080985915,0.005826520414997181,Uses total age-cell frequency,0.39062765388098303
31,hours_2,0.0801,N=10000,10000,3.043421745300293,0.07898,0.0011200000000000099,udd1,5097,0.0980969198,0.004166297746094687,Uses total age-cell frequency,0.26882380191138544
32,hours_2,0.08010801080108011,N=10000,10000,3.043421745300293,0.07759972478678977,0.002508286014290345,udd1,7282,0.0961274375,0.0034542355305845944,Uses total age-cell frequency,0.7261479398499046
33,hours_2,0.07950795079507951,N=10000,10000,3.043421745300293,0.07768948808089092,0.00181846271418859,udd1,9171,0.0858139788,0.0029247446870282142,Uses total age-cell frequency,0.6217509248768994
34,hours_2,0.07610761076107611,N=10000,10000,3.043421745300293,0.07759711517782568,0.001489504416749568,udd1,11180,0.081216458,0.002583495589090335,Uses total age-cell frequency,0.5765461427685393
35,hours_2,0.07832349704911473,N=10000,10000,3.043421745300293,0.0771153238167273,0.0012081732323874356,udd1,13112,0.0790115924,0.00235579783838509,Uses total age-cell frequency,0.5128509809719682
36,hours_2,0.07905533873711598,N=10000,10000,3.043421745300293,0.07655802623822967,0.002497312498886309,udd1,17702,0.07631906,0.001995567071818575,Uses total age-cell frequency,1.2514299990981959
37,hours_2,0.07396656991292162,N=10000,10000,3.043421745300293,0.07647065301288526,0.0025040830999636388,udd1,22115,0.0699525209,0.001715184222470771,Uses total age-cell frequency,1.4599499384132841
38,hours_2,0.07867867867867868,N=10000,10000,3.043421745300293,0.07581925962425375,0.0028594190544249387,udd1,26699,0.0680175287,0.0015408728347377878,Uses total age-cell frequency,1.8557138460498135
39,hours_2,0.07470458642098939,N=10000,10000,3.043421745300293,0.07593527591102793,0.0012306894900385446,udd1,31731,0.0629037849,0.001362977231911488,Uses total age-cell frequency,0.9029420750576893
40,hours_2,0.0739404869251578,N=10000,10000,3.043421745300293,0.07577267595635757,0.0018321890311997768,udd1,32214,0.0626435711,0.001350107369104211,Uses total age-cell frequency,1.357069128817084
41,hours_2,0.07379925799659079,N=10000,10000,3.043421745300293,0.07576446225020844,0.001965204253617653,udd1,32959,0.0602263418,0.0013104421779777853,Uses total age-cell frequency,1.4996497263620334
42,hours_2,0.07685361693588844,N=10000,10000,3.043421745300293,0.0759190272017994,0.0009345897340890391,udd1,33929,0.0575319049,0.0012641603819396497,Uses total age-cell frequency,0.7392968071464653
43,hours_2,0.0799517878666131,N=10000,10000,3.043421745300293,0.07525609687457284,0.004695690992040258,udd1,34810,0.0554151106,0.0012262600718364065,Uses total age-cell frequency,3.8292782256280646
44,hours_2,0.07758793969849247,N=10000,10000,3.043421745300293,0.075206452735983,0.002381486962509463,udd1,35491,0.0567467809,0.0012280771334046918,Uses total age-cell frequency,1.939199825264302
45,hours_2,0.07755758977970023,N=10000,10000,3.043421745300293,0.07475902952902073,0.0027985602506794965,udd1,36530,0.0545305229,0.0011880063212054033,Uses total age-cell frequency,2.355677912420495
46,hours_2,0.07383902488163595,N=10000,10000,3.043421745300293,0.07514291075871336,0.0013038858770774153,udd1,37648,0.0524065023,0.001148504413959016,Uses total age-cell frequency,1.1352902620398149
47,hours_2,0.07413758321565463,N=10000,10000,3.043421745300293,0.07490902402816642,0.0007714408125117922,udd1,38609,0.0495221321,0.0011041457238933944,Uses total age-cell frequency,0.6986766291967047
48,hours_2,0.07268499797816418,N=10000,10000,3.043421745300293,0.07411400940358892,0.001429011425424745,udd1,39731,0.0501623417,0.0010950875591040489,Uses total age-cell frequency,1.304928919650861
49,hours_2,0.07598784194528875,N=10000,10000,3.043421745300293,0.07404788475195292,0.0019399571933358256,udd1,40045,0.0498439256,0.0010875004494888488,Uses total age-cell frequency,1.7838679462134033
50,hours_2,0.07657154463288311,N=10000,10000,3.043421745300293,0.07357157964094263,0.002999964991940482,udd1,40332,0.0478528216,0.0010628719319140307,Uses total age-cell frequency,2.822508433860055
51,hours_2,0.07370457090501883,N=10000,10000,3.043421745300293,0.07296306680600514,0.0007415040990136901,udd1,40778,0.0466673206,0.0010445174812094254,Uses total age-cell frequency,0.7099010905543847
52,hours_2,0.07230392156862746,N=10000,10000,3.043421745300293,0.07207314990638457,0.00023077166224289014,udd1,41035,0.0463750457,0.0010381348248745675,Uses total age-cell frequency,0.22229450039957294
53,hours_2,0.06625704045058883,N=10000,10000,3.043421745300293,0.07124601261803112,0.0049889721674422904,udd1,41296,0.0447985277,0.0010179474729707025,Uses total age-cell frequency,4.901011397850268
54,hours_2,0.0689974293059126,N=10000,10000,3.043421745300293,0.06954925156730128,0.000551822261388682,udd1,42101,0.0450345597,0.0010106960822572613,Uses total age-cell frequency,0.5459823888465631
55,hours_2,0.06875193558377207,N=10000,10000,3.043421745300293,0.06847911285202274,0.0002728227317493337,udd1,42583,0.0444543597,0.0009987683465998794,Uses total age-cell frequency,0.2731591691688146
56,hours_2,0.0630967206309672,N=10000,10000,3.043421745300293,0.0668812173291559,0.0037844966981886996,udd1,42538,0.0444778786,0.0009995485006794248,Uses total age-cell frequency,3.786206167700974
57,hours_2,0.06390742285237698,N=10000,10000,3.043421745300293,0.0651354478172979,0.0012280249649209152,udd1,41686,0.0428201315,0.0009915752182179296,Uses total age-cell frequency,1.2384587092928117
58,hours_2,0.06558407543216344,N=10000,10000,3.043421745300293,0.06350116519271626,0.0020829102394471777,udd1,40096,0.0431464485,0.0010147165381913371,Uses total age-cell frequency,2.0527015782750744
59,hours_2,0.06687026116259477,N=10000,10000,3.043421745300293,0.06140526119406929,0.00546499996852548,udd1,38600,0.043238342,0.0010352440549919332,Uses total age-cell frequency,5.278948420107628
60,hours_2,0.06302387267904509,N=10000,10000,3.043421745300293,0.059211093616763064,0.003812779062282029,udd1,36987,0.0436369535,0.0010622189651592572,Uses total age-cell frequency,3.5894473619291705
61,hours_2,0.05594181195849823,N=10000,10000,3.043421745300293,0.05681085471084967,0.0008690427523514385,udd1,35482,0.0432331887,0.0010797112821044473,Uses total age-cell frequency,0.8048843859977102
62,hours_2,0.05490704712494596,N=10000,10000,3.043421745300293,0.05319174266053954,0.001715304464406417,udd1,34081,0.0443942373,0.0011156976413512737,Uses total age-cell frequency,1.5374277051701313
63,hours_2,0.053228621291448515,N=10000,10000,3.043421745300293,0.05031736544611999,0.002911255845328524,udd1,32751,0.0475710665,0.0011761844992375157,Uses total age-cell frequency,2.475169369444846
64,hours_2,0.04688361831218974,N=10000,10000,3.043421745300293,0.047126530720432575,0.00024291240824283328,udd1,31813,0.0463018263,0.0011781544377581718,Uses total age-cell frequency,0.20618044668664529
65,hours_2,0.0480178671133445,N=10000,10000,3.043421745300293,0.04649548846804601,0.001522378645298486,udd1,31074,0.0473064298,0.0012043095298290424,Uses total age-cell frequency,1.264109107825955
66,hours_2,0.04691385937146733,N=10000,10000,3.043421745300293,0.047592900576598894,0.0006790412051315628,udd1,30479,0.0360904229,0.0010683505457980311,Uses total age-cell frequency,0.6355977518823992
67,hours_2,0.04011955397172089,N=10000,10000,3.043421745300293,0.040374065840642896,0.00025451186892200967,udd1,30295,0.0384221819,0.0011043271554883596,Uses total age-cell frequency,0.2304678171292985
68,hours_2,0.0338626809901915,N=10000,10000,3.043421745300293,0.03438836272963612,0.0005256817394446237,udd1,29842,0.0315997587,0.0010126406675504552,Uses total age-cell frequency,0.519119719649647
69,hours_2,0.028180737217598097,N=10000,10000,3.043421745300293,0.029828537607750807,0.00164780039015271,udd1,29091,0.0279811626,0.0009669207788116671,Uses total age-cell frequency,1.7041731093811379
70,hours_2,0.023662176920276664,N=10000,10000,3.043421745300293,0.025701923158523887,0.0020397462382472226,udd1,28733,0.0253019177,0.0009264485133560915,Uses total age-cell frequency,2.2016833195167766
71,hours_2,0.023942438903361864,N=10000,10000,3.043421745300293,0.02203573402465048,0.0019067048787113836,udd1,28201,0.0194673948,0.0008227211912272667,Uses total age-cell frequency,2.317558972641899
72,hours_2,0.018935061634261025,N=10000,10000,3.043421745300293,0.018737364501742303,0.00019769713251872184,udd1,27755,0.0192037471,0.0008237810021588854,Uses total age-cell frequency,0.23998748696633737
73,hours_2,0.016601307189542485,N=10000,10000,3.043421745300293,0.015576254916895339,0.0010250522726471464,udd1,27615,0.0164403404,0.0007652145741357449,Uses total age-cell frequency,1.3395618788427672
74,hours_2,0.011715593859412874,N=10000,10000,3.043421745300293,0.013023989508788808,0.0013083956493759336,udd1,27541,0.0134708253,0.0006946438834035003,Uses total age-cell frequency,1.8835487947655636
75,hours_2,0.012520868113522538,N=10000,10000,3.043421745300293,0.011121310892579636,0.001399557220942902,udd1,27329,0.0135753229,0.0006999953870974111,Uses total age-cell frequency,1.9993806341300078
76,hours_2,0.00838029186533738,N=10000,10000,3.043421745300293,0.008883874147277773,0.0005035822819403936,udd1,25186,0.011355515,0.0006676423731352384,Uses total age-cell frequency,0.7542695044587702
77,hours_2,0.00598712767549768,N=10000,10000,3.043421745300293,0.007475810904900243,0.0014886832294025631,udd1,22442,0.0105159968,0.0006809242989268433,Uses total age-cell frequency,2.186268329311748
78,hours_2,0.0063992508194162636,N=10000,10000,3.043421745300293,0.006249538859070623,0.00014971196034564097,udd1,19392,0.0086633663,0.0006654916567716492,Uses total age-cell frequency,0.22496444368950488
79,hours_2,0.004773662551440329,N=10000,10000,3.043421745300293,0.005203389466768137,0.0004297269153278084,udd1,16359,0.0067241274,0.0006389612684507127,Uses total age-cell frequency,0.6725398495119522
80,hours_2,0.002959094865100087,N=10000,10000,3.043421745300293,0.004336941636209799,0.001377846771109712,udd1,13610,0.006098457,0.0006673483680921346,Uses total age-cell frequency,2.0646589352556646
81,hours_2,0.004070305272895467,N=10000,10000,3.043421745300293,0.0037197883095546266,0.00035051696334084063,udd1,11239,0.005516505,0.0006986617419108037,Uses total age-cell frequency,0.5016976632815114
82,hours_2,0.003947108742845865,N=10000,10000,3.043421745300293,0.0036212544819224993,0.0003258542609233658,udd1,7491,0.0044052863,0.0007651709291892821,Uses total age-cell frequency,0.42585812985422306
83,hours_2,0.004258943781942078,N=10000,10000,3.043421745300293,0.004593267057422253,0.0003343232754801752,udd1,4499,0.0031118026,0.0008303692348246553,Uses total age-cell frequency,0.4026200170467208
84,hours_2,0.20083391243919388,N=10000,10000,3.043421745300293,0.19972203693933852,0.0011118754998553637,udd1,1982,0.0015136226,0.00087322879595392,Uses total age-cell frequency,1.2732922975137857
30,hours_3,0.0905,N=10000,10000,3.043421745300293,0.088833,0.0016670000000000018,udd1,2840,0.1084507042,0.00583485003966647,Uses total age-cell frequency,0.2856971453709015
31,hours_3,0.0932,N=10000,10000,3.043421745300293,0.088053,0.005146999999999999,udd1,5097,0.1012360212,0.004225061611070564,Uses total age-cell frequency,1.218207087563826
32,hours_3,0.09150915091509151,N=10000,10000,3.043421745300293,0.08883626414067876,0.0026728867744127555,udd1,7282,0.0994232354,0.0035065414537082825,Uses total age-cell frequency,0.7622572867593196
33,hours_3,0.09530953095309531,N=10000,10000,3.043421745300293,0.0891830397103609,0.006126491242734414,udd1,9171,0.1036964344,0.003183472679039799,Uses total age-cell frequency,1.9244679821101183
34,hours_3,0.09160916091609161,N=10000,10000,3.043421745300293,0.08942448597850387,0.002184674937587741,udd1,11180,0.0994633274,0.0028304878291297345,Uses total age-cell frequency,0.7718368950766498
35,hours_3,0.09112733820146043,N=10000,10000,3.043421745300293,0.09017164307524841,0.0009556951262120195,udd1,13112,0.1045607077,0.002672193236843696,Uses total age-cell frequency,0.3576444671122864
36,hours_3,0.09166416491544081,N=10000,10000,3.043421745300293,0.09027159940313982,0.0013925655123009917,udd1,17702,0.0982939781,0.002237611950357781,Uses total age-cell frequency,0.6223445097700379
