education,n_individuals,age,moment,mean_sim_value,simulation_sd,min_sim_value,max_sim_value,n_seeds,mean_sim_time_seconds,solve_time_seconds,n_assets,n_experience,n_quad_points,n_data,data_value,data_se,denominator_note,simulation_sd_to_data_se
udd1,10000,44,work_work,0.7277126679793515,0.004590055961505562,0.722640940608984,0.734689766317486,10,1.7042888164520265,2.595287322998047,20,5,5,35491,0.7511925337,0.0022948178405947112,Approximate: uses total age-cell frequency,2.0001831432145525
udd1,10000,45,hours_0,0.16732288540222195,0.003134979546802956,0.15970194340952573,0.1702920443101712,10,1.7042888164520265,2.595287322998047,20,5,5,36530,0.210511908,0.0021329775752958625,Uses total age-cell frequency,1.4697667631916418
udd1,10000,45,hours_1,0.06208378358367663,0.002047243139888575,0.059013091641490434,0.0648474473869701,10,1.7042888164520265,2.595287322998047,20,5,5,36530,0.062168081,0.001263343353061447,Uses total age-cell frequency,1.6204962292535214
udd1,10000,45,hours_2,0.06037104981258031,0.002064956556255656,0.056765476910667474,0.06314303005850312,10,1.7042888164520265,2.595287322998047,20,5,5,36530,0.0545305229,0.0011880063212054033,Uses total age-cell frequency,1.7381696708149332
udd1,10000,45,hours_3,0.09011011004857192,0.003483943000007366,0.08220970014087342,0.0950842838397093,10,1.7042888164520265,2.595287322998047,20,5,5,36530,0.0787571859,0.0014093125372991154,Uses total age-cell frequency,2.4720868563932505
udd1,10000,45,hours_4,0.6201121711529491,0.0038174369691881364,0.6134580567290283,0.6254779633729121,10,1.7042888164520265,2.595287322998047,20,5,5,36530,0.5940323022,0.0025693657707320863,Uses total age-cell frequency,1.4857506909576517
udd1,10000,45,nowork_nowork,0.07384956395892775,0.0029005497813351044,0.06837176517974021,0.07815328907664454,10,1.7042888164520265,2.595287322998047,20,5,5,36530,0.1890359168,0.0020485574031201934,Approximate: uses total age-cell frequency,1.4158987084849204
udd1,10000,45,prob_work,0.832677114597778,0.003134979546802965,0.8297079556898288,0.8402980565904743,10,1.7042888164520265,2.595287322998047,20,5,5,36530,0.789488092,0.002132977575295862,Uses total age-cell frequency,1.4697667631916462
udd1,10000,45,work_work,0.7354160092169291,0.0027829043371019363,0.7317441158720579,0.7401067364817239,10,1.7042888164520265,2.595287322998047,20,5,5,36530,0.7543883338,0.0022521491127892946,Approximate: uses total age-cell frequency,1.2356661116702434
udd1,10000,46,hours_0,0.1640239839334406,0.002307858572921049,0.16125770902840966,0.16829489374559373,10,1.7042888164520265,2.595287322998047,20,5,5,37648,0.2112462813,0.002103750786040311,Uses total age-cell frequency,1.0970208963129662
udd1,10000,46,hours_1,0.061845232824129695,0.002375780293242469,0.05803976985969517,0.06521079769487413,10,1.7042888164520265,2.595287322998047,20,5,5,37648,0.0624734382,0.0012472931563161074,Uses total age-cell frequency,1.9047489206622117
udd1,10000,46,hours_2,0.05988546511479855,0.002909630108375088,0.05598221503637833,0.06520205582989015,10,1.7042888164520265,2.595287322998047,20,5,5,37648,0.0524065023,0.001148504413959016,Uses total age-cell frequency,2.5334078589609295
udd1,10000,46,hours_3,0.08962951955128358,0.004114366652621428,0.08305547135495604,0.09592495460964293,10,1.7042888164520265,2.595287322998047,20,5,5,37648,0.0762324692,0.001367667053932353,Uses total age-cell frequency,3.0083101298606922
udd1,10000,46,hours_4,0.6246157985763475,0.0058059557157458495,0.614787169659068,0.6329830234438156,10,1.7042888164520265,2.595287322998047,20,5,5,37648,0.597641309,0.0025272956073500163,Uses total age-cell frequency,2.2972998088789685
udd1,10000,46,nowork_nowork,0.07125728398608669,0.00298158036772584,0.06550438375491283,0.07614059824755766,10,1.7042888164520265,2.595287322998047,20,5,5,37648,0.1884593984,0.0020155476580170323,Approximate: uses total age-cell frequency,1.4792904329829766
udd1,10000,46,prob_work,0.8359760160665595,0.0023078585729210442,0.8317051062544063,0.8387422909715904,10,1.7042888164520265,2.595287322998047,20,5,5,37648,0.7887537187,0.002103750786040311,Uses total age-cell frequency,1.0970208963129637
udd1,10000,46,work_work,0.7399398190652958,0.0033667450982257418,0.7352615136551446,0.7468226750050434,10,1.7042888164520265,2.595287322998047,20,5,5,37648,0.7576997349,0.0022082821266600438,Approximate: uses total age-cell frequency,1.5245991703595574
udd1,10000,47,hours_0,0.1597252386450441,0.0030188803761663314,0.15488691437802907,0.16494949494949496,10,1.7042888164520265,2.595287322998047,20,5,5,38609,0.2123080111,0.002081215868645027,Uses total age-cell frequency,1.45053688166032
udd1,10000,47,hours_1,0.06203192260051423,0.002997529411698959,0.05840743734842361,0.06649797570850202,10,1.7042888164520265,2.595287322998047,20,5,5,38609,0.0610738429,0.0012187063281124406,Uses total age-cell frequency,2.4595994478354757
udd1,10000,47,hours_2,0.06020958781332869,0.002575322440777035,0.05531354472697802,0.0643499343368017,10,1.7042888164520265,2.595287322998047,20,5,5,38609,0.0495221321,0.0011041457238933944,Uses total age-cell frequency,2.3324117324804163
udd1,10000,47,hours_3,0.08868745654284046,0.001564885599222759,0.08530037483537635,0.09100121605188488,10,1.7042888164520265,2.595287322998047,20,5,5,38609,0.0751897226,0.0013420271080220347,Uses total age-cell frequency,1.1660610950915795
udd1,10000,47,hours_4,0.6293457943982725,0.0057573849122248754,0.620748987854251,0.6391449701144768,10,1.7042888164520265,2.595287322998047,20,5,5,38609,0.6019062913,0.0024912242449413777,Uses total age-cell frequency,2.311066506323422
udd1,10000,47,nowork_nowork,0.06846895698197401,0.0017499106977930522,0.0657642186079402,0.07044812272910779,10,1.7042888164520265,2.595287322998047,20,5,5,38609,0.1894440401,0.001994287185095793,Approximate: uses total age-cell frequency,0.8774617371414326
udd1,10000,47,prob_work,0.8402747613549559,0.0030188803761663253,0.835050505050505,0.845113085621971,10,1.7042888164520265,2.595287322998047,20,5,5,38609,0.7876919889,0.002081215868645027,Uses total age-cell frequency,1.450536881660317
udd1,10000,47,work_work,0.7447232182601752,0.00375476584744531,0.737979797979798,0.7521203554119548,10,1.7042888164520265,2.595287322998047,20,5,5,38609,0.7577128754,0.0021805860269879717,Approximate: uses total age-cell frequency,1.721906772296318
udd1,10000,48,hours_0,0.15665900569897365,0.0032839534795583982,0.15236746256576286,0.1611172958202611,10,1.7042888164520265,2.595287322998047,20,5,5,39731,0.2165311721,0.002066361617364992,Uses total age-cell frequency,1.5892443277890873
udd1,10000,48,hours_1,0.06098457954936025,0.0011413617580412368,0.058662613981762916,0.06253807106598985,10,1.7042888164520265,2.595287322998047,20,5,5,39731,0.0571845662,0.001164898293518894,Uses total age-cell frequency,0.9797952013419483
udd1,10000,48,hours_2,0.059880620711477386,0.0016747847658215573,0.05643203883495146,0.06156186612576065,10,1.7042888164520265,2.595287322998047,20,5,5,39731,0.0501623417,0.0010950875591040489,Uses total age-cell frequency,1.5293615126006823
udd1,10000,48,hours_3,0.09019425454370343,0.0021208654159302915,0.08685946220192796,0.09402228976697062,10,1.7042888164520265,2.595287322998047,20,5,5,39731,0.0714555385,0.0012922738380231288,Uses total age-cell frequency,1.6411888514083908
udd1,10000,48,hours_4,0.6322815394964854,0.004164829825352637,0.6265560165975104,0.6383561643835617,10,1.7042888164520265,2.595287322998047,20,5,5,39731,0.6046663814,0.0024528728566577266,Uses total age-cell frequency,1.6979395462949576
udd1,10000,48,nowork_nowork,0.06529856289004511,0.0011340424529963041,0.06372847011144883,0.06679485881995749,10,1.7042888164520265,2.595287322998047,20,5,5,39731,0.1923850175,0.001977529902021881,Approximate: uses total age-cell frequency,0.5734641240250415
udd1,10000,48,prob_work,0.8433409943010263,0.003283953479558403,0.8388827041797389,0.8476325374342372,10,1.7042888164520265,2.595287322998047,20,5,5,39731,0.7834688279,0.002066361617364992,Uses total age-cell frequency,1.5892443277890898
udd1,10000,48,work_work,0.7488398131249856,0.002533242847846625,0.7456220265209029,0.7525835866261398,10,1.7042888164520265,2.595287322998047,20,5,5,39731,0.7561473508,0.0021542802923518794,Approximate: uses total age-cell frequency,1.1759114432973916
udd1,10000,49,hours_0,0.15321810214405843,0.0031559025152721777,0.14659367396593673,0.15738572737452916,10,1.7042888164520265,2.595287322998047,20,5,5,40045,0.221126233,0.002073860420280879,Uses total age-cell frequency,1.5217526138257411
udd1,10000,49,hours_1,0.06033590723094645,0.0024677079322990647,0.05772167362312939,0.0654158215010142,10,1.7042888164520265,2.595287322998047,20,5,5,40045,0.0590585591,0.0011780089024832003,Uses total age-cell frequency,2.094812634350407
udd1,10000,49,hours_2,0.05882665123844031,0.0022659047190854526,0.05660377358490566,0.0631472081218274,10,1.7042888164520265,2.595287322998047,20,5,5,40045,0.0498439256,0.0010875004494888488,Uses total age-cell frequency,2.083589685089769
udd1,10000,49,hours_3,0.08896927233190208,0.002313105192231032,0.08466145568977769,0.09310344827586207,10,1.7042888164520265,2.595287322998047,20,5,5,40045,0.070320889,0.0012777166780465119,Uses total age-cell frequency,1.81034280288766
udd1,10000,49,hours_4,0.6386500670546528,0.005376804920870165,0.6279918864097364,0.6460867802108679,10,1.7042888164520265,2.595287322998047,20,5,5,40045,0.5996503933,0.0024484690323141535,Uses total age-cell frequency,2.1959864919297405
udd1,10000,49,nowork_nowork,0.06444153709770194,0.002282663022646974,0.05981346309813463,0.06739285350707523,10,1.7042888164520265,2.595287322998047,20,5,5,40045,0.1996333639,0.0019975005227955175,Approximate: uses total age-cell frequency,1.1427596621864056
udd1,10000,49,prob_work,0.8467818978559416,0.003155902515272176,0.8426142726254708,0.8534063260340633,10,1.7042888164520265,2.595287322998047,20,5,5,40045,0.778873767,0.002073860420280879,Uses total age-cell frequency,1.5217526138257405
udd1,10000,49,work_work,0.7545764636344413,0.0029362179766762937,0.7505089576547231,0.7591255719369598,10,1.7042888164520265,2.595287322998047,20,5,5,40045,0.7491597922,0.00216626537038045,Approximate: uses total age-cell frequency,1.3554285715976806
udd1,10000,50,hours_0,0.1516994570978297,0.0037371573077491023,0.14644308943089432,0.15973072215422277,10,1.7042888164520265,2.595287322998047,20,5,5,40332,0.2276852127,0.002088044301422947,Uses total age-cell frequency,1.7897883225956117
udd1,10000,50,hours_1,0.060401872339066874,0.0027726244662649867,0.05678009141696293,0.06419502285424074,10,1.7042888164520265,2.595287322998047,20,5,5,40332,0.0581176237,0.001165003903383576,Uses total age-cell frequency,2.3799271901255628
udd1,10000,50,hours_2,0.05761571371600275,0.0022559623623441176,0.05393600812595226,0.06166683626742648,10,1.7042888164520265,2.595287322998047,20,5,5,40332,0.0478528216,0.0010628719319140307,Uses total age-cell frequency,2.1225156997810237
udd1,10000,50,hours_3,0.08976053517471719,0.0023388957800118764,0.08576364190631033,0.09455324357405141,10,1.7042888164520265,2.595287322998047,20,5,5,40332,0.0698204899,0.0012689658976204653,Uses total age-cell frequency,1.8431510132760212
udd1,10000,50,hours_4,0.6405224216723835,0.005419050376028057,0.6299469604243166,0.6471246819338422,10,1.7042888164520265,2.595287322998047,20,5,5,40332,0.596523852,0.0024428565249446994,Uses total age-cell frequency,2.2183252764509906
udd1,10000,50,nowork_nowork,0.06332424647266643,0.002434891697720524,0.05965447154471545,0.06813545491636067,10,1.7042888164520265,2.595287322998047,20,5,5,40332,0.2031513618,0.002003424161403428,Approximate: uses total age-cell frequency,1.215365045819776
udd1,10000,50,prob_work,0.8483005429021702,0.003737157307749105,0.8402692778457772,0.8535569105691057,10,1.7042888164520265,2.595287322998047,20,5,5,40332,0.7723147873,0.002088044301422947,Uses total age-cell frequency,1.7897883225956128
udd1,10000,50,work_work,0.7583370943168861,0.004267309351081021,0.7509179926560587,0.7665650406504065,10,1.7042888164520265,2.595287322998047,20,5,5,40332,0.7449686671,0.0021704055664326836,Approximate: uses total age-cell frequency,1.9661345405111752
udd1,10000,51,hours_0,0.15261207093308754,0.0035887375229746218,0.1468730902424119,0.15926759410801963,10,1.7042888164520265,2.595287322998047,20,5,5,40778,0.2333366031,0.002094502289083435,Uses total age-cell frequency,1.7134082601289835
udd1,10000,51,hours_1,0.062079375575818864,0.0029872258994323602,0.057896890343698854,0.06697978354094343,10,1.7042888164520265,2.595287322998047,20,5,5,40778,0.0571386532,0.0011494126035636256,Uses total age-cell frequency,2.5989152112746976
udd1,10000,51,hours_2,0.05771497993563592,0.0031396588474177397,0.05299162752705738,0.06278072682727644,10,1.7042888164520265,2.595287322998047,20,5,5,40778,0.0466673206,0.0010445174812094254,Uses total age-cell frequency,3.005846148005482
udd1,10000,51,hours_3,0.08789580043091202,0.0014585503104229721,0.08557682464940117,0.09022326434906719,10,1.7042888164520265,2.595287322998047,20,5,5,40778,0.066874295,0.0012370484918612407,Uses total age-cell frequency,1.1790566982774167
udd1,10000,51,hours_4,0.6396977731245457,0.0033175927993839547,0.6343085106382979,0.644734161743736,10,1.7042888164520265,2.595287322998047,20,5,5,40778,0.5959831282,0.0024299860072059254,Uses total age-cell frequency,1.3652723882137197
udd1,10000,51,nowork_nowork,0.0609070779797332,0.004121532595680007,0.0561981779097144,0.07017184942716857,10,1.7042888164520265,2.595287322998047,20,5,5,40778,0.2109614298,0.002020401516996144,Approximate: uses total age-cell frequency,2.0399571872266975
udd1,10000,51,prob_work,0.8473879290669124,0.0035887375229746252,0.8407324058919804,0.8531269097575881,10,1.7042888164520265,2.595287322998047,20,5,5,40778,0.7666633969,0.002094502289083435,Uses total age-cell frequency,1.7134082601289853
udd1,10000,51,work_work,0.7566536078971812,0.0043136662152265665,0.7514586958747057,0.7643104501935221,10,1.7042888164520265,2.595287322998047,20,5,5,40778,0.73708627,0.0021799816266490682,Approximate: uses total age-cell frequency,1.978762647581239
udd1,10000,52,hours_0,0.15441417104672078,0.002615793838908963,0.15130434782608695,0.15834273407855604,10,1.7042888164520265,2.595287322998047,20,5,5,41035,0.2350188863,0.0020931459883932807,Uses total age-cell frequency,1.2496948867464672
udd1,10000,52,hours_1,0.0634478583428142,0.0026408870349567365,0.05968618603220183,0.0684270009246892,10,1.7042888164520265,2.595287322998047,20,5,5,41035,0.057779944,0.0011518276815362333,Uses total age-cell frequency,2.292779620849615
udd1,10000,52,hours_2,0.056663201066473004,0.002045967176902711,0.0540153452685422,0.05968778696051423,10,1.7042888164520265,2.595287322998047,20,5,5,41035,0.0463750457,0.0010381348248745675,Uses total age-cell frequency,1.970810657613682
udd1,10000,52,hours_3,0.08555597436152468,0.0020221781788628524,0.08233853688399143,0.08840118962157728,10,1.7042888164520265,2.595287322998047,20,5,5,41035,0.0671134397,0.0012352132688172822,Uses total age-cell frequency,1.6371085300913986
udd1,10000,52,hours_4,0.6399187951824674,0.0040557769464031395,0.6337203328881126,0.6456265984654731,10,1.7042888164520265,2.595287322998047,20,5,5,41035,0.5937126843,0.00242453008113409,Uses total age-cell frequency,1.6728094973793943
udd1,10000,52,nowork_nowork,0.06237457247392801,0.002588774767605744,0.05749360613810742,0.06758281201928007,10,1.7042888164520265,2.595287322998047,20,5,5,41035,0.2166450012,0.002033651011381355,Approximate: uses total age-cell frequency,1.2729690360428763
udd1,10000,52,prob_work,0.8455858289532792,0.002615793838908938,0.841657265921444,0.8486956521739131,10,1.7042888164520265,2.595287322998047,20,5,5,41035,0.7649811137,0.0020931459883932807,Uses total age-cell frequency,1.2496948867464552
udd1,10000,52,work_work,0.7553051786410881,0.003517721157929688,0.7498718080196903,0.7616569737781859,10,1.7042888164520265,2.595287322998047,20,5,5,41035,0.7332190971,0.0021833181952265746,Approximate: uses total age-cell frequency,1.6111811670971923
udd1,10000,53,hours_0,0.15767914697169422,0.0025746491863845125,0.15290614089135346,0.16146206614108732,10,1.7042888164520265,2.595287322998047,20,5,5,41296,0.2390304146,0.0020987283947791133,Uses total age-cell frequency,1.22676626131772
udd1,10000,53,hours_1,0.06304345161123322,0.0021617994465088597,0.05897409644722023,0.06602998562333127,10,1.7042888164520265,2.595287322998047,20,5,5,41296,0.0593762108,0.0011629478093617745,Uses total age-cell frequency,1.8588963572623733
udd1,10000,53,hours_2,0.058104823179946516,0.003070418503811454,0.05343041739308789,0.06192236598890943,10,1.7042888164520265,2.595287322998047,20,5,5,41296,0.0447985277,0.0010179474729707025,Uses total age-cell frequency,3.0162838312776317
udd1,10000,53,hours_3,0.08583962334561537,0.0031401966024957816,0.08142754589272895,0.09041572803604342,10,1.7042888164520265,2.595287322998047,20,5,5,41296,0.0668829911,0.001229339688759101,Uses total age-cell frequency,2.5543766553779004
udd1,10000,53,hours_4,0.6353329548915106,0.0037338208716853963,0.6315843621399176,0.64413906266024,10,1.7042888164520265,2.595287322998047,20,5,5,41296,0.5899118559,0.0024203500164373796,Uses total age-cell frequency,1.542678061572835
